order_id,DateKey,YearMonth,Year,MonthNumber,product_id,supplier_id,supplier_name,warehouse_id,category_name,abc_class,region,country_of_origin,quantity_ordered,unit_cost_gbp,total_cost_gbp,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,lead_time_performance
PO-000519,20251007,2025-10,2025,10,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,156,10.94,1706.64,24,SEA,46.02,False,DELIVERED,Late (>5d)
PO-000520,20251101,2025-11,2025,11,PRD-00027,SUP-003,AsiaSource Co,WH-001,Personal Care,A,INTERCONTINENTAL,China,192,11.28,2165.76,23,SEA,56.64,False,DELIVERED,Late (>5d)
PO-000521,20251206,2025-12,2025,12,PRD-00027,SUP-003,AsiaSource Co,WH-003,Personal Care,A,INTERCONTINENTAL,China,216,11.38,2458.08,22,SEA,63.72,False,DELIVERED,Late (>5d)
PO-000522,20240120,2024-01,2024,1,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,192,7.89,1514.88,10,ROAD,354.82,False,DELIVERED,On Time
PO-000523,20240223,2024-02,2024,2,PRD-00028,SUP-005,NordicSupply AS,WH-001,Food and Beverage,A,EUROPEAN,Sweden,192,7.6,1459.2,9,ROAD,354.82,False,DELIVERED,On Time
PO-000524,20240323,2024-03,2024,3,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,240,7.64,1833.6,10,ROAD,443.52,False,DELIVERED,On Time
PO-000525,20240420,2024-04,2024,4,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,240,7.78,1867.2,9,ROAD,443.52,False,DELIVERED,On Time
PO-000526,20240524,2024-05,2024,5,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,240,7.73,1855.2,9,ROAD,443.52,False,DELIVERED,On Time
PO-000527,20240619,2024-06,2024,6,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,288,8.02,2309.76,8,ROAD,532.22,False,DELIVERED,On Time
PO-000528,20240716,2024-07,2024,7,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,288,7.72,2223.36,11,ROAD,532.22,False,DELIVERED,On Time
PO-000529,20240818,2024-08,2024,8,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,288,8.21,2364.48,17,ROAD,532.22,False,DELIVERED,Slightly Late (<5d)
PO-000530,20240912,2024-09,2024,9,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,240,7.98,1915.2,13,ROAD,443.52,False,DELIVERED,Slightly Late (<5d)
PO-000531,20241013,2024-10,2024,10,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,288,8.0,2304.0,11,ROAD,532.22,False,DELIVERED,On Time
PO-000532,20241109,2024-11,2024,11,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,336,7.87,2644.32,8,ROAD,620.93,False,DELIVERED,On Time
PO-000533,20241205,2024-12,2024,12,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,384,7.75,2976.0,10,ROAD,709.63,False,DELIVERED,On Time
PO-000534,20250102,2025-01,2025,1,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,192,7.78,1493.76,11,ROAD,354.82,False,DELIVERED,On Time
PO-000535,20250128,2025-01,2025,1,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,192,7.73,1484.16,8,ROAD,354.82,False,DELIVERED,On Time
PO-000536,20250222,2025-02,2025,2,PRD-00028,SUP-005,NordicSupply AS,WH-001,Food and Beverage,A,EUROPEAN,Sweden,192,7.53,1445.76,9,ROAD,354.82,False,DELIVERED,On Time
PO-000537,20250325,2025-03,2025,3,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,240,7.54,1809.6,9,ROAD,443.52,False,DELIVERED,On Time
PO-000538,20250429,2025-04,2025,4,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,240,7.83,1879.2,9,ROAD,443.52,False,DELIVERED,On Time
PO-000539,20250527,2025-05,2025,5,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,240,7.73,1855.2,8,ROAD,443.52,False,DELIVERED,On Time
PO-000540,20250622,2025-06,2025,6,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,288,7.86,2263.68,8,ROAD,532.22,False,DELIVERED,On Time
PO-000541,20250717,2025-07,2025,7,PRD-00028,SUP-005,NordicSupply AS,WH-002,Food and Beverage,A,EUROPEAN,Sweden,288,7.65,2203.2,11,ROAD,532.22,False,DELIVERED,On Time
PO-000542,20250818,2025-08,2025,8,PRD-00028,SUP-005,NordicSupply AS,WH-003,Food and Beverage,A,EUROPEAN,Sweden,288,7.88,2269.44,10,ROAD,532.22,False,DELIVERED,On Time
PO-000543,20250922,2025-09,2025,9,PRD-00028,SUP-005,NordicSupply AS,WH-001,Food and Beverage,A,EUROPEAN,Sweden,240,7.83,1879.2,8,ROAD,443.52,False,DELIVERED,On Time
PO-000544,20251025,2025-10,2025,10,PRD-00028,SUP-005,NordicSupply AS,WH-001,Food and Beverage,A,EUROPEAN,Sweden,288,7.95,2289.6,15,ROAD,532.22,False,DELIVERED,Slightly Late (<5d)
PO-000545,20251127,2025-11,2025,11,PRD-00028,SUP-005,NordicSupply AS,WH-001,Food and Beverage,A,EUROPEAN,Sweden,336,7.59,2550.24,10,ROAD,620.93,False,DELIVERED,On Time
PO-000546,20240121,2024-01,2024,1,PRD-00029,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,C,EUROPEAN,Germany,192,3.66,702.72,9,ROAD,118.66,False,DELIVERED,On Time
PO-000547,20240326,2024-03,2024,3,PRD-00029,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,C,EUROPEAN,Germany,240,3.71,890.4,10,ROAD,148.32,False,DELIVERED,On Time
PO-000548,20240524,2024-05,2024,5,PRD-00029,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,C,EUROPEAN,Germany,264,3.88,1024.32,7,ROAD,163.15,False,DELIVERED,Early (>5d)
PO-000549,20240723,2024-07,2024,7,PRD-00029,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,C,EUROPEAN,Germany,288,3.67,1056.96,9,ROAD,177.98,False,DELIVERED,On Time
PO-000550,20240924,2024-09,2024,9,PRD-00029,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,C,EUROPEAN,Germany,264,3.7,976.8,7,ROAD,163.15,False,DELIVERED,Early (>5d)
PO-000551,20241124,2024-11,2024,11,PRD-00029,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,C,EUROPEAN,Germany,360,3.64,1310.4,8,ROAD,222.48,False,DELIVERED,On Time
PO-000552,20250120,2025-01,2025,1,PRD-00029,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,C,EUROPEAN,Germany,192,3.66,702.72,7,ROAD,118.66,False,DELIVERED,Early (>5d)
PO-000553,20250322,2025-03,2025,3,PRD-00029,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,C,EUROPEAN,Germany,240,3.81,914.4,9,ROAD,148.32,False,DELIVERED,On Time
PO-000554,20250518,2025-05,2025,5,PRD-00029,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,C,EUROPEAN,Germany,264,3.74,987.36,8,ROAD,163.15,False,DELIVERED,On Time
PO-000555,20250720,2025-07,2025,7,PRD-00029,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,C,EUROPEAN,Germany,288,3.52,1013.76,11,ROAD,177.98,False,DELIVERED,On Time
PO-000556,20250915,2025-09,2025,9,PRD-00029,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,C,EUROPEAN,Germany,264,3.62,955.68,7,ROAD,163.15,False,DELIVERED,Early (>5d)
PO-000557,20251109,2025-11,2025,11,PRD-00029,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,C,EUROPEAN,Germany,360,3.6,1296.0,10,ROAD,222.48,False,DELIVERED,On Time
PO-000558,20240125,2024-01,2024,1,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,192,7.45,1430.4,3,ROAD,70.66,False,DELIVERED,Early (>5d)
PO-000559,20240220,2024-02,2024,2,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,216,7.24,1563.84,3,ROAD,79.49,False,DELIVERED,Early (>5d)
PO-000560,20240324,2024-03,2024,3,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,240,7.15,1716.0,3,ROAD,88.32,False,DELIVERED,Early (>5d)
PO-000561,20240427,2024-04,2024,4,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,264,7.45,1966.8,4,ROAD,97.15,False,DELIVERED,Early (>5d)
PO-000562,20240523,2024-05,2024,5,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,264,7.04,1858.56,5,ROAD,97.15,False,DELIVERED,Early (>5d)
PO-000563,20240627,2024-06,2024,6,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.49,2157.12,4,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000564,20240728,2024-07,2024,7,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.34,2113.92,4,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000565,20240826,2024-08,2024,8,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.22,2079.36,3,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000566,20240930,2024-09,2024,9,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,264,7.59,2003.76,3,ROAD,97.15,False,DELIVERED,Early (>5d)
PO-000567,20241025,2024-10,2024,10,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.47,2151.36,3,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000568,20241124,2024-11,2024,11,PRD-00030,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,360,7.37,2653.2,3,ROAD,132.48,False,DELIVERED,Early (>5d)
PO-000569,20241223,2024-12,2024,12,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,408,7.08,2888.64,4,ROAD,150.14,False,DELIVERED,Early (>5d)
PO-000570,20250118,2025-01,2025,1,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,192,7.2,1382.4,5,ROAD,70.66,False,DELIVERED,Early (>5d)
PO-000571,20250215,2025-02,2025,2,PRD-00030,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,216,7.26,1568.16,3,ROAD,79.49,False,DELIVERED,Early (>5d)
PO-000572,20250315,2025-03,2025,3,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,240,7.26,1742.4,3,ROAD,88.32,False,DELIVERED,Early (>5d)
PO-000573,20250410,2025-04,2025,4,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,264,7.28,1921.92,5,ROAD,97.15,False,DELIVERED,Early (>5d)
PO-000574,20250505,2025-05,2025,5,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,264,7.53,1987.92,3,ROAD,97.15,False,DELIVERED,Early (>5d)
PO-000575,20250604,2025-06,2025,6,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.18,2067.84,6,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000576,20250706,2025-07,2025,7,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.37,2122.56,3,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000577,20250804,2025-08,2025,8,PRD-00030,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.32,2108.16,3,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000578,20250829,2025-08,2025,8,PRD-00030,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.52,2165.76,3,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000579,20251002,2025-10,2025,10,PRD-00030,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,288,7.39,2128.32,3,ROAD,105.98,False,DELIVERED,Early (>5d)
PO-000580,20251104,2025-11,2025,11,PRD-00030,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,360,7.53,2710.8,5,ROAD,132.48,False,DELIVERED,Early (>5d)
PO-000581,20251206,2025-12,2025,12,PRD-00030,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,408,7.22,2945.76,4,ROAD,150.14,False,DELIVERED,Early (>5d)
PO-000582,20240124,2024-01,2024,1,PRD-00031,SUP-005,NordicSupply AS,WH-001,Food and Beverage,B,EUROPEAN,Sweden,216,5.61,1211.76,9,ROAD,321.62,False,DELIVERED,On Time
PO-000583,20240305,2024-03,2024,3,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,264,5.68,1499.52,12,ROAD,393.1,False,DELIVERED,On Time
PO-000584,20240424,2024-04,2024,4,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,264,5.48,1446.72,9,ROAD,393.1,False,DELIVERED,On Time
PO-000585,20240609,2024-06,2024,6,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,312,5.49,1712.88,11,ROAD,464.57,False,DELIVERED,On Time
PO-000586,20240720,2024-07,2024,7,PRD-00031,SUP-005,NordicSupply AS,WH-001,Food and Beverage,B,EUROPEAN,Sweden,312,5.63,1756.56,13,ROAD,464.57,False,DELIVERED,Slightly Late (<5d)
PO-000587,20240831,2024-08,2024,8,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,312,5.46,1703.52,12,ROAD,464.57,False,DELIVERED,On Time
PO-000588,20241015,2024-10,2024,10,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,312,5.47,1706.64,10,ROAD,464.57,False,DELIVERED,On Time
PO-000589,20241201,2024-12,2024,12,PRD-00031,SUP-005,NordicSupply AS,WH-003,Food and Beverage,B,EUROPEAN,Sweden,432,5.68,2453.76,11,ROAD,643.25,False,DELIVERED,On Time
PO-000590,20250117,2025-01,2025,1,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,216,5.37,1159.92,11,ROAD,321.62,False,DELIVERED,On Time
PO-000591,20250301,2025-03,2025,3,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,264,5.45,1438.8,9,ROAD,393.1,False,DELIVERED,On Time
PO-000592,20250414,2025-04,2025,4,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,264,5.57,1470.48,12,ROAD,393.1,False,DELIVERED,On Time
PO-000593,20250527,2025-05,2025,5,PRD-00031,SUP-005,NordicSupply AS,WH-001,Food and Beverage,B,EUROPEAN,Sweden,288,5.43,1563.84,12,ROAD,428.83,False,DELIVERED,On Time
PO-000594,20250709,2025-07,2025,7,PRD-00031,SUP-005,NordicSupply AS,WH-003,Food and Beverage,B,EUROPEAN,Sweden,312,5.45,1700.4,8,ROAD,464.57,False,DELIVERED,On Time
PO-000595,20250821,2025-08,2025,8,PRD-00031,SUP-005,NordicSupply AS,WH-003,Food and Beverage,B,EUROPEAN,Sweden,312,5.62,1753.44,11,ROAD,464.57,False,DELIVERED,On Time
PO-000596,20251004,2025-10,2025,10,PRD-00031,SUP-005,NordicSupply AS,WH-002,Food and Beverage,B,EUROPEAN,Sweden,312,5.58,1740.96,11,ROAD,464.57,False,DELIVERED,On Time
PO-000597,20251117,2025-11,2025,11,PRD-00031,SUP-005,NordicSupply AS,WH-001,Food and Beverage,B,EUROPEAN,Sweden,384,5.45,2092.8,9,ROAD,571.78,False,DELIVERED,On Time
PO-000598,20240131,2024-01,2024,1,PRD-00032,SUP-005,NordicSupply AS,WH-001,Food and Beverage,C,EUROPEAN,Sweden,432,1.59,686.88,10,ROAD,844.13,False,DELIVERED,On Time
PO-000599,20240405,2024-04,2024,4,PRD-00032,SUP-005,NordicSupply AS,WH-002,Food and Beverage,C,EUROPEAN,Sweden,528,1.61,850.08,11,ROAD,1031.71,False,DELIVERED,On Time
PO-000600,20240601,2024-06,2024,6,PRD-00032,SUP-005,NordicSupply AS,WH-003,Food and Beverage,C,EUROPEAN,Sweden,576,1.58,910.08,14,ROAD,1125.5,False,DELIVERED,Slightly Late (<5d)
PO-000601,20240728,2024-07,2024,7,PRD-00032,SUP-005,NordicSupply AS,WH-001,Food and Beverage,C,EUROPEAN,Sweden,624,1.58,985.92,13,ROAD,1219.3,False,DELIVERED,Slightly Late (<5d)
PO-000602,20241001,2024-10,2024,10,PRD-00032,SUP-005,NordicSupply AS,WH-001,Food and Beverage,C,EUROPEAN,Sweden,624,1.57,979.68,12,ROAD,1219.3,False,DELIVERED,On Time
PO-000603,20241201,2024-12,2024,12,PRD-00032,SUP-005,NordicSupply AS,WH-002,Food and Beverage,C,EUROPEAN,Sweden,864,1.59,1373.76,10,ROAD,1688.26,False,DELIVERED,On Time
PO-000604,20250202,2025-02,2025,2,PRD-00032,SUP-005,NordicSupply AS,WH-001,Food and Beverage,C,EUROPEAN,Sweden,432,1.6,691.2,12,ROAD,844.13,False,DELIVERED,On Time
PO-000605,20250331,2025-03,2025,3,PRD-00032,SUP-005,NordicSupply AS,WH-001,Food and Beverage,C,EUROPEAN,Sweden,528,1.59,839.52,9,ROAD,1031.71,False,DELIVERED,On Time
PO-000606,20250530,2025-05,2025,5,PRD-00032,SUP-005,NordicSupply AS,WH-002,Food and Beverage,C,EUROPEAN,Sweden,576,1.68,967.68,11,ROAD,1125.5,False,DELIVERED,On Time
PO-000607,20250802,2025-08,2025,8,PRD-00032,SUP-005,NordicSupply AS,WH-002,Food and Beverage,C,EUROPEAN,Sweden,576,1.58,910.08,8,ROAD,1125.5,False,DELIVERED,On Time
PO-000608,20251001,2025-10,2025,10,PRD-00032,SUP-005,NordicSupply AS,WH-001,Food and Beverage,C,EUROPEAN,Sweden,624,1.51,942.24,12,ROAD,1219.3,False,DELIVERED,On Time
PO-000609,20251125,2025-11,2025,11,PRD-00032,SUP-005,NordicSupply AS,WH-002,Food and Beverage,C,EUROPEAN,Sweden,768,1.57,1205.76,16,ROAD,1500.67,False,DELIVERED,Slightly Late (<5d)
PO-000610,20240110,2024-01,2024,1,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.09,1618.0,5,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000611,20240209,2024-02,2024,2,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.4,1680.0,3,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000612,20240307,2024-03,2024,3,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.7,1740.0,4,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000613,20240409,2024-04,2024,4,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.56,1712.0,4,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000614,20240506,2024-05,2024,5,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.43,1686.0,3,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000615,20240609,2024-06,2024,6,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.57,2571.0,6,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000616,20240707,2024-07,2024,7,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.58,2574.0,4,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000617,20240801,2024-08,2024,8,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.54,2562.0,3,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000618,20240826,2024-08,2024,8,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.85,2655.0,3,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000619,20240922,2024-09,2024,9,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.48,1696.0,3,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000620,20241022,2024-10,2024,10,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.75,2625.0,4,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000621,20241124,2024-11,2024,11,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.4,2520.0,3,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000622,20241226,2024-12,2024,12,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,400,8.69,3476.0,4,ROAD,721.2,False,DELIVERED,Early (>5d)
PO-000623,20250129,2025-01,2025,1,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.39,1678.0,7,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000624,20250305,2025-03,2025,3,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.89,1778.0,4,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000625,20250408,2025-04,2025,4,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.32,1664.0,4,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000626,20250510,2025-05,2025,5,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.52,1704.0,5,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000627,20250610,2025-06,2025,6,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.64,2592.0,3,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000628,20250713,2025-07,2025,7,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.43,2529.0,5,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000629,20250810,2025-08,2025,8,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.24,2472.0,5,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000630,20250912,2025-09,2025,9,PRD-00033,SUP-001,BritGoods Ltd,WH-001,Food and Beverage,A,DOMESTIC,United Kingdom,200,8.39,1678.0,7,ROAD,360.6,False,DELIVERED,Early (>5d)
PO-000631,20251012,2025-10,2025,10,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.33,2499.0,5,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000632,20251116,2025-11,2025,11,PRD-00033,SUP-001,BritGoods Ltd,WH-002,Food and Beverage,A,DOMESTIC,United Kingdom,300,8.64,2592.0,3,ROAD,540.9,False,DELIVERED,Early (>5d)
PO-000633,20251212,2025-12,2025,12,PRD-00033,SUP-001,BritGoods Ltd,WH-003,Food and Beverage,A,DOMESTIC,United Kingdom,400,8.38,3352.0,5,ROAD,721.2,False,DELIVERED,Early (>5d)
PO-000634,20240126,2024-01,2024,1,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,246,2.55,627.3,12,ROAD,183.76,False,DELIVERED,On Time
PO-000635,20240328,2024-03,2024,3,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,300,2.64,792.0,15,ROAD,224.1,False,DELIVERED,Slightly Late (<5d)
PO-000636,20240522,2024-05,2024,5,PRD-00034,SUP-006,MedTrade SRL,WH-001,Food and Beverage,C,EUROPEAN,Italy,330,2.62,864.6,11,ROAD,246.51,False,DELIVERED,On Time
PO-000637,20240716,2024-07,2024,7,PRD-00034,SUP-006,MedTrade SRL,WH-001,Food and Beverage,C,EUROPEAN,Italy,360,2.54,914.4,13,ROAD,268.92,False,DELIVERED,Slightly Late (<5d)
PO-000638,20240917,2024-09,2024,9,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,330,2.58,851.4,10,ROAD,246.51,False,DELIVERED,On Time
PO-000639,20241118,2024-11,2024,11,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,444,2.58,1145.52,13,ROAD,331.67,False,DELIVERED,Slightly Late (<5d)
PO-000640,20250116,2025-01,2025,1,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,246,2.5,615.0,10,ROAD,183.76,False,DELIVERED,On Time
PO-000641,20250315,2025-03,2025,3,PRD-00034,SUP-006,MedTrade SRL,WH-001,Food and Beverage,C,EUROPEAN,Italy,300,2.65,795.0,18,ROAD,224.1,False,DELIVERED,Late (>5d)
PO-000642,20250513,2025-05,2025,5,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,330,2.54,838.2,16,ROAD,246.51,False,DELIVERED,Slightly Late (<5d)
PO-000643,20250708,2025-07,2025,7,PRD-00034,SUP-006,MedTrade SRL,WH-001,Food and Beverage,C,EUROPEAN,Italy,360,2.5,900.0,14,ROAD,268.92,False,DELIVERED,Slightly Late (<5d)
PO-000644,20250905,2025-09,2025,9,PRD-00034,SUP-006,MedTrade SRL,WH-001,Food and Beverage,C,EUROPEAN,Italy,330,2.56,844.8,13,ROAD,246.51,False,DELIVERED,Slightly Late (<5d)
PO-000645,20251104,2025-11,2025,11,PRD-00034,SUP-006,MedTrade SRL,WH-002,Food and Beverage,C,EUROPEAN,Italy,444,2.53,1123.32,12,ROAD,331.67,False,DELIVERED,On Time
