order_id,product_id,supplier_id,warehouse_id,quantity_ordered,unit_cost_gbp,total_cost_gbp,order_date,expected_delivery_date,actual_delivery_date,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status
PO-000734,PRD-00046,SUP-008,WH-002,168,6.63,1113.84,2025-06-18,2025-06-20,2025-06-22,2,ROAD,307.1,False,DELIVERED
PO-000735,PRD-00046,SUP-008,WH-002,168,6.56,1102.08,2025-08-19,2025-08-22,2025-08-25,3,ROAD,307.1,False,DELIVERED
PO-000736,PRD-00046,SUP-008,WH-001,168,6.44,1081.92,2025-10-21,2025-10-23,2025-10-22,2,ROAD,307.1,False,DELIVERED
PO-000737,PRD-00046,SUP-008,WH-001,216,6.3,1360.8,2025-12-23,2025-12-26,2025-12-26,3,ROAD,394.85,False,DELIVERED
PO-000738,PRD-00047,SUP-002,WH-001,216,3.73,805.68,2024-01-02,2024-01-13,2024-01-13,11,ROAD,769.18,False,DELIVERED
PO-000739,PRD-00047,SUP-002,WH-002,264,3.74,987.36,2024-03-03,2024-03-10,2024-03-11,7,ROAD,940.1,False,DELIVERED
PO-000740,PRD-00047,SUP-002,WH-002,288,3.6,1036.8,2024-05-04,2024-05-12,2024-05-12,8,ROAD,1025.57,False,DELIVERED
PO-000741,PRD-00047,SUP-002,WH-003,312,3.74,1166.88,2024-07-04,2024-07-15,2024-07-18,11,ROAD,1111.03,False,DELIVERED
PO-000742,PRD-00047,SUP-002,WH-001,288,3.65,1051.2,2024-09-04,2024-09-12,2024-09-12,8,ROAD,1025.57,False,DELIVERED
PO-000743,PRD-00047,SUP-002,WH-001,384,3.66,1405.44,2024-11-02,2024-11-12,2024-11-12,10,ROAD,1367.42,False,DELIVERED
PO-000744,PRD-00047,SUP-002,WH-003,432,3.58,1546.56,2024-12-28,2025-01-05,2025-01-08,8,ROAD,1538.35,False,DELIVERED
PO-000745,PRD-00047,SUP-002,WH-001,240,3.76,902.4,2025-02-22,2025-03-03,2025-03-04,9,ROAD,854.64,False,DELIVERED
PO-000746,PRD-00047,SUP-002,WH-001,264,3.65,963.6,2025-04-21,2025-04-30,2025-04-29,9,ROAD,940.1,False,DELIVERED
PO-000747,PRD-00047,SUP-002,WH-001,288,3.65,1051.2,2025-06-16,2025-06-25,2025-06-24,9,ROAD,1025.57,False,DELIVERED
PO-000748,PRD-00047,SUP-002,WH-002,288,3.69,1062.72,2025-08-20,2025-09-03,2025-09-05,14,ROAD,1025.57,False,DELIVERED
PO-000749,PRD-00047,SUP-002,WH-003,312,3.52,1098.24,2025-10-20,2025-10-27,2025-10-26,7,ROAD,1111.03,False,DELIVERED
PO-000750,PRD-00047,SUP-002,WH-003,432,3.74,1615.68,2025-12-19,2025-12-29,2026-01-01,10,ROAD,1538.35,False,IN_TRANSIT
PO-000751,PRD-00048,SUP-008,WH-002,144,4.85,698.4,2024-01-23,2024-01-28,2024-01-28,5,ROAD,177.84,False,DELIVERED
PO-000752,PRD-00048,SUP-008,WH-001,192,4.83,927.36,2024-03-18,2024-03-20,2024-03-19,2,ROAD,237.12,False,DELIVERED
PO-000753,PRD-00048,SUP-008,WH-002,192,4.78,917.76,2024-05-16,2024-05-19,2024-05-21,3,ROAD,237.12,False,DELIVERED
PO-000754,PRD-00048,SUP-008,WH-002,240,4.83,1159.2,2024-07-11,2024-07-13,2024-07-15,2,ROAD,296.4,False,DELIVERED
PO-000755,PRD-00048,SUP-008,WH-001,192,4.9,940.8,2024-09-06,2024-09-09,2024-09-08,3,ROAD,237.12,False,DELIVERED
PO-000756,PRD-00048,SUP-008,WH-001,288,4.83,1391.04,2024-11-10,2024-11-13,2024-11-12,3,ROAD,355.68,False,DELIVERED
PO-000757,PRD-00048,SUP-008,WH-003,144,5.1,734.4,2025-01-08,2025-01-12,2025-01-14,4,ROAD,177.84,False,DELIVERED
PO-000758,PRD-00048,SUP-008,WH-002,192,4.81,923.52,2025-03-06,2025-03-08,2025-03-08,2,ROAD,237.12,False,DELIVERED
PO-000759,PRD-00048,SUP-008,WH-001,192,4.89,938.88,2025-05-10,2025-05-13,2025-05-16,3,ROAD,237.12,False,DELIVERED
PO-000760,PRD-00048,SUP-008,WH-002,240,4.81,1154.4,2025-07-14,2025-07-17,2025-07-16,3,ROAD,296.4,False,DELIVERED
PO-000761,PRD-00048,SUP-008,WH-001,192,4.84,929.28,2025-09-10,2025-09-12,2025-09-15,2,ROAD,237.12,False,DELIVERED
PO-000762,PRD-00048,SUP-008,WH-001,288,4.9,1411.2,2025-11-12,2025-11-14,2025-11-13,2,ROAD,355.68,False,DELIVERED
PO-000763,PRD-00049,SUP-008,WH-001,144,10.27,1478.88,2024-01-19,2024-01-21,2024-01-24,2,ROAD,460.51,False,DELIVERED
PO-000764,PRD-00049,SUP-008,WH-002,192,10.49,2014.08,2024-03-03,2024-03-06,2024-03-05,3,ROAD,614.02,False,DELIVERED
PO-000765,PRD-00049,SUP-008,WH-002,192,10.7,2054.4,2024-04-15,2024-04-18,2024-04-18,3,ROAD,614.02,False,DELIVERED
PO-000766,PRD-00049,SUP-008,WH-001,192,10.77,2067.84,2024-06-01,2024-06-04,2024-06-04,3,ROAD,614.02,False,DELIVERED
PO-000767,PRD-00049,SUP-008,WH-001,192,10.31,1979.52,2024-07-11,2024-07-14,2024-07-17,3,ROAD,614.02,False,DELIVERED
PO-000768,PRD-00049,SUP-008,WH-003,192,10.58,2031.36,2024-08-25,2024-08-27,2024-08-30,2,ROAD,614.02,False,DELIVERED
PO-000769,PRD-00049,SUP-008,WH-001,192,10.59,2033.28,2024-10-13,2024-10-16,2024-10-18,3,ROAD,614.02,False,DELIVERED
PO-000770,PRD-00049,SUP-008,WH-001,288,10.4,2995.2,2024-12-01,2024-12-03,2024-12-04,2,ROAD,921.02,False,DELIVERED
PO-000771,PRD-00049,SUP-008,WH-002,144,11.05,1591.2,2025-01-10,2025-01-13,2025-01-14,3,ROAD,460.51,False,DELIVERED
PO-000772,PRD-00049,SUP-008,WH-001,144,10.83,1559.52,2025-02-21,2025-02-24,2025-02-23,3,ROAD,460.51,False,DELIVERED
PO-000773,PRD-00049,SUP-008,WH-003,192,10.29,1975.68,2025-04-03,2025-04-06,2025-04-08,3,ROAD,614.02,False,DELIVERED
PO-000774,PRD-00049,SUP-008,WH-002,192,10.94,2100.48,2025-05-15,2025-05-18,2025-05-19,3,ROAD,614.02,False,DELIVERED
PO-000775,PRD-00049,SUP-008,WH-002,192,10.48,2012.16,2025-06-24,2025-06-26,2025-06-27,2,ROAD,614.02,False,DELIVERED
PO-000776,PRD-00049,SUP-008,WH-001,192,10.51,2017.92,2025-08-10,2025-08-12,2025-08-14,2,ROAD,614.02,False,DELIVERED
PO-000777,PRD-00049,SUP-008,WH-003,192,10.46,2008.32,2025-09-20,2025-09-22,2025-09-21,2,ROAD,614.02,False,DELIVERED
PO-000778,PRD-00049,SUP-008,WH-003,192,10.45,2006.4,2025-10-31,2025-11-03,2025-11-05,3,ROAD,614.02,False,DELIVERED
PO-000779,PRD-00049,SUP-008,WH-003,288,10.46,3012.48,2025-12-14,2025-12-16,2025-12-17,2,ROAD,921.02,False,DELIVERED
PO-000780,PRD-00050,SUP-001,WH-003,144,10.3,1483.2,2024-01-31,2024-02-03,2024-02-04,3,ROAD,485.57,False,DELIVERED
PO-000781,PRD-00050,SUP-001,WH-001,168,9.87,1658.16,2024-03-12,2024-03-16,2024-03-18,4,ROAD,566.5,False,DELIVERED
PO-000782,PRD-00050,SUP-001,WH-001,180,10.21,1837.8,2024-04-29,2024-05-03,2024-05-04,4,ROAD,606.96,False,DELIVERED
PO-000783,PRD-00050,SUP-001,WH-002,198,9.8,1940.4,2024-06-17,2024-06-22,2024-06-25,5,ROAD,667.66,False,DELIVERED
PO-000784,PRD-00050,SUP-001,WH-002,204,10.15,2070.6,2024-07-30,2024-08-02,2024-08-05,3,ROAD,687.89,False,DELIVERED
PO-000785,PRD-00050,SUP-001,WH-003,186,10.25,1906.5,2024-09-17,2024-09-21,2024-09-20,4,ROAD,627.19,False,DELIVERED
PO-000786,PRD-00050,SUP-001,WH-002,204,9.91,2021.64,2024-10-27,2024-10-31,2024-10-30,4,ROAD,687.89,False,DELIVERED
PO-000787,PRD-00050,SUP-001,WH-003,282,9.81,2766.42,2024-12-13,2024-12-16,2024-12-19,3,ROAD,950.9,False,DELIVERED
PO-000788,PRD-00050,SUP-001,WH-001,150,9.8,1470.0,2025-02-01,2025-02-04,2025-02-05,3,ROAD,505.8,False,DELIVERED
PO-000789,PRD-00050,SUP-001,WH-001,168,9.8,1646.4,2025-03-17,2025-03-20,2025-03-23,3,ROAD,566.5,False,DELIVERED
PO-000790,PRD-00050,SUP-001,WH-002,186,9.74,1811.64,2025-05-04,2025-05-09,2025-05-09,5,ROAD,627.19,False,DELIVERED
PO-000791,PRD-00050,SUP-001,WH-003,198,9.88,1956.24,2025-06-13,2025-06-16,2025-06-15,3,ROAD,667.66,False,DELIVERED
PO-000792,PRD-00050,SUP-001,WH-001,204,10.08,2056.32,2025-07-29,2025-08-04,2025-08-03,6,ROAD,687.89,False,DELIVERED
PO-000793,PRD-00050,SUP-001,WH-003,186,10.18,1893.48,2025-09-10,2025-09-13,2025-09-15,3,ROAD,627.19,False,DELIVERED
PO-000794,PRD-00050,SUP-001,WH-002,204,9.81,2001.24,2025-10-24,2025-10-29,2025-10-29,5,ROAD,687.89,False,DELIVERED
PO-000795,PRD-00050,SUP-001,WH-002,282,10.02,2825.64,2025-12-03,2025-12-07,2025-12-09,4,ROAD,950.9,False,DELIVERED
