order_id,product_id,supplier_id,warehouse_id,quantity_ordered,unit_cost_gbp,total_cost_gbp,order_date,expected_delivery_date,actual_delivery_date,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,supplier_name,country_of_origin,region,product_name,category_code,abc_class,unit_price_gbp,gross_margin_pct,origin_country,distance_km,emission_factor,weight_tonnes,carbon_kg_co2e,carbon_tonnes_co2e,carbon_per_unit_kg,reporting_period,scope_category,report_standard,defra_source,air_emission_factor,carbon_if_air_kg_co2e,carbon_saved_vs_air_kg
PO-000067,PRD-00004,SUP-006,WH-003,200,12.74,2548.0,2025-09-09,2025-09-23,2025-09-22,14,ROAD,234.8,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Bin Bags 40L 50-Pack,HHE,A,14.64,15.0,Italy,1800.0,0.1,0.2348,42.264,0.042264,0.21132,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,254.4293,212.1653
PO-000068,PRD-00004,SUP-006,WH-002,200,12.89,2578.0,2025-10-07,2025-10-18,2025-10-21,11,ROAD,234.8,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Bin Bags 40L 50-Pack,HHE,A,14.64,15.0,Italy,1800.0,0.1,0.2348,42.264,0.042264,0.21132,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,254.4293,212.1653
PO-000069,PRD-00004,SUP-006,WH-002,200,12.66,2532.0,2025-11-10,2025-12-02,2025-12-04,22,ROAD,234.8,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Bin Bags 40L 50-Pack,HHE,A,14.64,15.0,Italy,1800.0,0.1,0.2348,42.264,0.042264,0.21132,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,254.4293,212.1653
PO-000070,PRD-00004,SUP-006,WH-003,300,12.69,3807.0,2025-12-13,2025-12-25,2025-12-28,12,ROAD,352.2,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Bin Bags 40L 50-Pack,HHE,A,14.64,15.0,Italy,1800.0,0.1,0.3522,63.396,0.063396,0.21132,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,381.6439,318.2479
PO-000071,PRD-00005,SUP-002,WH-001,240,5.72,1372.8,2024-01-06,2024-01-16,2024-01-15,10,ROAD,97.44,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.09744,10.7184,0.010718,0.04466,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,64.5248,53.8064
PO-000072,PRD-00005,SUP-002,WH-003,252,5.68,1431.36,2024-02-17,2024-02-26,2024-02-27,9,ROAD,102.31,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.10231,11.2541,0.011254,0.044659,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,67.7497,56.4956
PO-000073,PRD-00005,SUP-002,WH-003,300,5.48,1644.0,2024-04-01,2024-04-08,2024-04-11,7,ROAD,121.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.12179999999999999,13.398,0.013398,0.04466,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,80.656,67.258
PO-000074,PRD-00005,SUP-002,WH-002,318,5.59,1777.62,2024-05-14,2024-05-22,2024-05-23,8,ROAD,129.11,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.12911,14.2021,0.014202,0.044661,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.4966,71.2945
PO-000075,PRD-00005,SUP-002,WH-002,348,5.47,1903.56,2024-07-01,2024-07-09,2024-07-09,8,ROAD,141.29,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.14129,15.5419,0.015542,0.044661,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,93.5622,78.0203
PO-000076,PRD-00005,SUP-002,WH-003,336,5.34,1794.24,2024-08-13,2024-08-23,2024-08-22,10,ROAD,136.42,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.13641999999999999,15.0062,0.015006,0.044661,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,90.3373,75.3311
PO-000077,PRD-00005,SUP-002,WH-002,348,5.9,2053.2,2024-10-02,2024-10-09,2024-10-11,7,ROAD,141.29,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.14129,15.5419,0.015542,0.044661,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,93.5622,78.0203
PO-000078,PRD-00005,SUP-002,WH-001,426,5.81,2475.06,2024-11-19,2024-11-27,2024-11-30,8,ROAD,172.96,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.17296,19.0256,0.019026,0.044661,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,114.5341,95.5085
PO-000079,PRD-00005,SUP-002,WH-001,474,5.7,2701.8,2024-12-31,2025-01-08,2025-01-08,8,ROAD,192.44,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.19244,21.1684,0.021168,0.044659,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,127.4338,106.2654
PO-000080,PRD-00005,SUP-002,WH-003,252,5.61,1413.72,2025-02-09,2025-02-17,2025-02-20,8,ROAD,102.31,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.10231,11.2541,0.011254,0.044659,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,67.7497,56.4956
PO-000081,PRD-00005,SUP-002,WH-001,288,5.36,1543.68,2025-03-31,2025-04-07,2025-04-08,7,ROAD,116.93,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.11693,12.8623,0.012862,0.044661,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,77.431,64.5687
PO-000082,PRD-00005,SUP-002,WH-001,318,5.57,1771.26,2025-05-15,2025-05-22,2025-05-25,7,ROAD,129.11,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.12911,14.2021,0.014202,0.044661,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.4966,71.2945
PO-000083,PRD-00005,SUP-002,WH-001,348,5.5,1914.0,2025-07-03,2025-07-10,2025-07-10,7,ROAD,141.29,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.14129,15.5419,0.015542,0.044661,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,93.5622,78.0203
PO-000084,PRD-00005,SUP-002,WH-002,336,5.66,1901.76,2025-08-17,2025-08-24,2025-08-23,7,ROAD,136.42,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.13641999999999999,15.0062,0.015006,0.044661,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,90.3373,75.3311
PO-000085,PRD-00005,SUP-002,WH-002,318,5.62,1787.16,2025-09-30,2025-10-08,2025-10-07,8,ROAD,129.11,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.12911,14.2021,0.014202,0.044661,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.4966,71.2945
PO-000086,PRD-00005,SUP-002,WH-003,426,5.65,2406.9,2025-11-16,2025-11-24,2025-11-23,8,ROAD,172.96,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Washing Up Liquid 500ml,HHE,B,7.09,20.9,Germany,1100.0,0.1,0.17296,19.0256,0.019026,0.044661,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,114.5341,95.5085
PO-000087,PRD-00006,SUP-006,WH-003,180,7.94,1429.2,2024-01-08,2024-01-20,2024-01-22,12,ROAD,198.0,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.198,35.64,0.03564,0.198,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,214.5528,178.9128
PO-000088,PRD-00006,SUP-006,WH-002,192,7.5,1440.0,2024-02-22,2024-03-04,2024-03-03,11,ROAD,211.2,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2112,38.016,0.038016,0.198,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,228.8563,190.8403
PO-000089,PRD-00006,SUP-006,WH-001,228,7.93,1808.04,2024-04-06,2024-04-19,2024-04-19,13,ROAD,250.8,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2508,45.144,0.045144,0.198,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,271.7669,226.6229
PO-000090,PRD-00006,SUP-006,WH-002,240,7.57,1816.8,2024-05-21,2024-06-01,2024-06-04,11,ROAD,264.0,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.264,47.52,0.04752,0.198,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,286.0704,238.5504
PO-000091,PRD-00006,SUP-006,WH-002,264,7.81,2061.84,2024-07-05,2024-07-19,2024-07-21,14,ROAD,290.4,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2904,52.272,0.052272,0.198,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,314.6774,262.4054
PO-000092,PRD-00006,SUP-006,WH-001,252,7.78,1960.56,2024-08-19,2024-08-29,2024-08-31,10,ROAD,277.2,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2772,49.896,0.049896,0.198,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,300.3739,250.4779
PO-000093,PRD-00006,SUP-006,WH-002,264,7.91,2088.24,2024-10-03,2024-10-20,2024-10-21,17,ROAD,290.4,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2904,52.272,0.052272,0.198,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,314.6774,262.4054
PO-000094,PRD-00006,SUP-006,WH-002,324,7.57,2452.68,2024-11-21,2024-12-04,2024-12-04,13,ROAD,356.4,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.3564,64.152,0.064152,0.198,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,386.195,322.043
PO-000095,PRD-00006,SUP-006,WH-002,180,7.69,1384.2,2025-01-09,2025-01-23,2025-01-23,14,ROAD,198.0,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.198,35.64,0.03564,0.198,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,214.5528,178.9128
PO-000096,PRD-00006,SUP-006,WH-002,192,7.81,1499.52,2025-02-22,2025-03-09,2025-03-08,15,ROAD,211.2,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2112,38.016,0.038016,0.198,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,228.8563,190.8403
PO-000097,PRD-00006,SUP-006,WH-002,228,7.83,1785.24,2025-04-07,2025-04-20,2025-04-22,13,ROAD,250.8,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2508,45.144,0.045144,0.198,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,271.7669,226.6229
PO-000098,PRD-00006,SUP-006,WH-001,240,7.56,1814.4,2025-05-19,2025-05-30,2025-05-31,11,ROAD,264.0,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.264,47.52,0.04752,0.198,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,286.0704,238.5504
PO-000099,PRD-00006,SUP-006,WH-001,264,7.8,2059.2,2025-07-03,2025-07-16,2025-07-19,13,ROAD,290.4,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2904,52.272,0.052272,0.198,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,314.6774,262.4054
PO-000100,PRD-00006,SUP-006,WH-003,252,7.74,1950.48,2025-08-16,2025-08-28,2025-08-30,12,ROAD,277.2,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2772,49.896,0.049896,0.198,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,300.3739,250.4779
PO-000101,PRD-00006,SUP-006,WH-003,264,7.94,2096.16,2025-10-01,2025-10-14,2025-10-17,13,ROAD,290.4,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.2904,52.272,0.052272,0.198,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,314.6774,262.4054
PO-000102,PRD-00006,SUP-006,WH-001,324,7.76,2514.24,2025-11-15,2025-11-26,2025-11-27,11,ROAD,356.4,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Dishwasher Tablets 60-Pack,HHE,B,9.4,17.6,Italy,1800.0,0.1,0.3564,64.152,0.064152,0.198,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,386.195,322.043
PO-000103,PRD-00007,SUP-001,WH-003,200,10.39,2078.0,2024-01-25,2024-01-29,2024-02-01,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000104,PRD-00007,SUP-001,WH-001,200,10.36,2072.0,2024-02-22,2024-02-27,2024-02-28,5,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000105,PRD-00007,SUP-001,WH-002,200,10.31,2062.0,2024-03-24,2024-03-27,2024-03-26,3,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000106,PRD-00007,SUP-001,WH-002,200,10.41,2082.0,2024-04-26,2024-05-02,2024-05-02,6,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000107,PRD-00007,SUP-001,WH-002,200,10.44,2088.0,2024-05-30,2024-06-03,2024-06-05,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000108,PRD-00007,SUP-001,WH-001,200,10.34,2068.0,2024-07-01,2024-07-05,2024-07-04,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000109,PRD-00007,SUP-001,WH-002,200,10.6,2120.0,2024-08-05,2024-08-08,2024-08-09,3,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000110,PRD-00007,SUP-001,WH-003,200,10.71,2142.0,2024-08-30,2024-09-04,2024-09-06,5,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000111,PRD-00007,SUP-001,WH-001,200,10.42,2084.0,2024-09-28,2024-10-03,2024-10-04,5,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000112,PRD-00007,SUP-001,WH-001,200,10.46,2092.0,2024-10-31,2024-11-05,2024-11-08,5,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000113,PRD-00007,SUP-001,WH-002,300,10.55,3165.0,2024-11-26,2024-11-29,2024-11-29,3,ROAD,110.1,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.11009999999999999,2.7525,0.002752,0.009175,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,16.57,13.8175
PO-000114,PRD-00007,SUP-001,WH-003,300,10.61,3183.0,2024-12-24,2024-12-29,2024-12-29,5,ROAD,110.1,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.11009999999999999,2.7525,0.002752,0.009175,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,16.57,13.8175
PO-000115,PRD-00007,SUP-001,WH-003,200,10.74,2148.0,2025-01-22,2025-01-26,2025-01-28,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000116,PRD-00007,SUP-001,WH-001,200,10.21,2042.0,2025-02-24,2025-02-28,2025-03-03,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000117,PRD-00007,SUP-001,WH-001,200,10.47,2094.0,2025-03-22,2025-03-26,2025-03-28,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000118,PRD-00007,SUP-001,WH-001,200,10.77,2154.0,2025-04-18,2025-04-22,2025-04-25,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000119,PRD-00007,SUP-001,WH-002,200,10.66,2132.0,2025-05-20,2025-05-24,2025-05-25,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000120,PRD-00007,SUP-001,WH-002,200,10.13,2026.0,2025-06-19,2025-06-22,2025-06-24,3,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000121,PRD-00007,SUP-001,WH-001,200,10.4,2080.0,2025-07-21,2025-07-24,2025-07-25,3,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000122,PRD-00007,SUP-001,WH-002,200,10.14,2028.0,2025-08-25,2025-08-28,2025-08-27,3,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000123,PRD-00007,SUP-001,WH-001,200,10.3,2060.0,2025-09-24,2025-09-29,2025-10-01,5,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000124,PRD-00007,SUP-001,WH-002,200,10.2,2040.0,2025-10-24,2025-10-28,2025-10-30,4,ROAD,73.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.0734,1.835,0.001835,0.009175,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.0467,9.2117
PO-000125,PRD-00007,SUP-001,WH-001,300,10.58,3174.0,2025-11-21,2025-11-25,2025-11-27,4,ROAD,110.1,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Kitchen Cleaner Spray 750ml,HHE,A,13.26,21.2,United Kingdom,250.0,0.1,0.11009999999999999,2.7525,0.002752,0.009175,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,16.57,13.8175
PO-000127,PRD-00008,SUP-008,WH-003,200,3.68,736.0,2024-01-20,2024-01-23,2024-01-26,3,ROAD,342.8,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Toilet Cleaner 750ml,HHE,C,4.38,14.3,United Kingdom,250.0,0.1,0.3428,8.57,0.00857,0.04285,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,51.5914,43.0214
PO-000128,PRD-00008,SUP-008,WH-003,200,3.73,746.0,2024-03-24,2024-03-28,2024-03-29,4,ROAD,342.8,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Toilet Cleaner 750ml,HHE,C,4.38,14.3,United Kingdom,250.0,0.1,0.3428,8.57,0.00857,0.04285,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,51.5914,43.0214
PO-000129,PRD-00008,SUP-008,WH-003,300,3.62,1086.0,2024-05-23,2024-05-25,2024-05-24,2,ROAD,514.2,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Toilet Cleaner 750ml,HHE,C,4.38,14.3,United Kingdom,250.0,0.1,0.5142,12.855,0.012855,0.04285,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,77.3871,64.5321
PO-000130,PRD-00008,SUP-008,WH-003,300,3.85,1155.0,2024-07-19,2024-07-21,2024-07-24,2,ROAD,514.2,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Toilet Cleaner 750ml,HHE,C,4.38,14.3,United Kingdom,250.0,0.1,0.5142,12.855,0.012855,0.04285,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,77.3871,64.5321
PO-000131,PRD-00008,SUP-008,WH-001,300,3.76,1128.0,2024-09-18,2024-09-21,2024-09-24,3,ROAD,514.2,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Toilet Cleaner 750ml,HHE,C,4.38,14.3,United Kingdom,250.0,0.1,0.5142,12.855,0.012855,0.04285,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,77.3871,64.5321
